"kclust","Age","Overall","Potential","Wage","InternationalReputation","JerseyNumber","Height","Weight","ST","CF","W","CAM","CM","OM","CDM","WB","CB","FB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle"
"12843",4,21,65,74,6,1,20,71,143,58,61,63,62,57,63,50,55,45,53,57,52,49,62,48,63,44,38,59,62,88,91,81,56,75,57,59,62,43,51,55,38,59,61,43,49,34,38,44
"12844",3,31,65,65,6,1,7,71,154,64,63,64,63,60,64,51,52,46,50,59,65,60,65,53,63,69,57,60,65,69,71,78,60,60,68,78,74,72,53,52,34,64,62,63,50,23,35,36
"12845",3,27,65,65,2,1,21,70,157,62,63,64,62,56,63,50,53,47,51,59,59,54,60,59,64,53,53,46,65,83,80,82,65,77,63,57,72,65,58,69,31,58,58,56,59,55,26,26
"12846",3,21,65,70,2,1,18,67,174,61,62,63,62,59,63,54,56,51,55,60,57,57,62,57,66,60,57,58,62,81,78,77,57,78,63,60,66,60,59,60,42,59,60,57,62,44,49,42
"12847",4,20,65,75,2,1,14,69,130,56,61,64,62,57,64,46,52,38,49,63,55,46,63,48,69,54,48,55,65,78,78,93,56,74,55,55,70,31,42,40,35,55,59,45,58,24,31,32
"12848",2,35,65,65,2,1,11,70,165,59,61,62,61,61,63,62,64,61,63,63,53,48,63,50,62,60,40,58,63,71,72,64,72,65,62,61,71,66,53,65,60,52,60,55,66,62,62,59
"12849",3,20,65,78,9,1,20,73,172,64,63,64,62,55,63,43,48,39,45,52,65,63,58,47,69,45,43,53,59,83,85,74,57,73,60,59,79,80,57,33,17,60,59,64,59,27,18,22
"12850",3,20,65,77,2,1,7,70,161,57,62,65,62,54,64,42,50,34,46,63,59,28,53,58,70,64,62,48,62,91,90,89,57,85,55,59,68,40,60,49,30,58,58,58,55,27,21,19
"12851",3,28,65,65,5,1,7,67,148,60,62,64,62,59,63,54,58,53,56,66,58,54,61,52,66,39,60,56,62,75,76,78,54,88,56,87,72,67,61,49,38,63,60,57,52,60,48,45
"12852",3,27,65,65,3,1,7,72,154,61,62,63,62,58,63,48,53,42,50,63,63,45,61,39,62,58,57,58,61,83,78,66,64,71,71,46,67,58,63,37,35,55,60,52,59,26,36,33
"12853",3,29,65,65,1,1,22,66,154,62,63,65,64,59,64,54,56,51,54,64,57,46,64,64,66,68,62,60,67,81,76,89,54,85,65,90,55,68,61,56,52,64,58,42,61,52,37,35
"12854",4,27,65,66,1,1,27,69,143,56,63,64,64,58,64,49,54,43,52,58,50,33,67,37,74,62,42,47,66,76,75,71,58,81,61,44,61,38,59,39,27,56,65,51,63,57,34,44
"12855",3,22,65,72,3,1,31,71,150,62,63,64,62,56,63,47,51,42,48,60,60,46,61,51,65,60,41,50,63,79,80,70,60,63,70,54,63,69,52,42,27,64,61,52,61,38,29,27
"12856",2,26,65,66,1,1,29,73,165,60,61,62,61,61,63,63,64,64,64,63,54,61,62,43,66,49,42,61,65,69,70,62,63,56,43,71,70,77,41,61,61,65,58,39,66,62,64,64
"12857",3,29,65,65,2,1,11,67,141,61,63,64,63,59,63,54,57,53,56,60,55,51,63,66,66,54,42,58,62,81,84,74,55,66,59,62,56,57,66,63,43,69,55,55,65,48,55,46
"12858",2,28,65,65,3,1,7,70,174,59,61,63,61,59,64,58,63,57,62,67,57,47,56,54,64,61,42,57,62,84,79,77,58,70,57,76,76,62,46,47,57,62,59,44,54,58,59,57
"12859",3,31,65,65,1,1,14,69,154,57,60,62,61,60,64,54,57,47,54,63,52,44,64,44,66,52,39,58,64,67,81,72,62,72,52,46,87,63,44,64,50,55,57,52,57,24,40,34
"12860",3,24,65,69,2,1,8,70,157,61,62,63,61,59,63,56,59,54,58,59,57,51,58,52,66,57,50,55,66,76,79,75,56,72,68,68,81,68,59,58,47,59,58,53,58,50,53,46
"12861",3,24,65,70,1,1,15,71,165,58,61,64,62,58,63,51,55,46,52,65,53,45,61,57,68,66,61,50,69,79,74,86,54,80,52,55,64,58,58,42,43,57,59,45,58,42,39,34
"12862",3,25,65,66,2,1,50,67,143,61,62,64,62,60,64,57,59,53,57,63,64,47,63,55,68,60,43,60,65,72,71,71,62,81,63,65,64,61,57,53,54,56,57,59,58,47,49,51
"12863",4,22,65,71,2,1,12,69,141,61,64,65,63,54,64,40,47,32,44,51,65,44,61,60,66,63,43,41,64,89,79,87,64,85,59,65,77,31,59,35,19,65,52,59,48,24,14,15
"12864",3,24,65,68,2,1,7,72,161,60,62,64,63,59,63,55,57,51,56,60,55,55,61,58,64,63,56,59,62,81,80,92,60,72,56,56,70,58,57,57,48,60,62,41,56,50,44,41
"12865",3,21,65,72,2,1,11,69,152,63,64,65,62,55,64,46,51,44,49,61,60,53,59,52,66,48,42,42,64,85,84,74,61,73,62,60,64,65,56,68,23,67,58,58,59,38,25,30
"12866",3,26,65,66,2,1,20,73,168,64,64,64,62,57,64,50,53,46,51,58,59,59,59,50,63,39,47,56,62,90,90,61,60,61,74,74,75,67,66,60,40,58,58,59,57,42,26,19
"12867",2,19,65,77,6,1,13,70,154,62,64,64,64,64,64,61,62,57,61,53,66,45,66,49,63,58,42,64,66,78,77,79,60,72,61,71,80,61,69,56,61,59,60,49,70,59,55,49
"12868",2,26,65,65,1,1,22,68,152,53,57,60,59,60,62,60,64,59,64,68,38,55,66,43,68,52,38,57,55,75,74,72,54,78,50,74,82,52,47,53,52,48,65,40,48,64,64,66
"12869",3,31,65,65,3,1,33,74,176,61,63,64,63,57,63,47,50,40,46,60,60,50,61,54,66,57,58,55,65,77,70,81,59,60,61,46,68,64,54,42,32,61,64,50,58,38,19,20
"12870",2,28,65,65,1,1,25,70,154,57,60,62,61,60,63,58,62,55,61,66,42,44,58,58,68,70,32,62,62,79,79,82,60,76,64,72,75,56,60,66,65,58,57,22,59,32,58,59
"12871",2,25,65,66,1,1,33,72,157,58,59,61,59,59,63,60,65,60,65,63,40,51,60,37,59,40,39,58,63,80,95,71,64,70,66,77,84,64,46,63,58,60,50,42,60,57,57,60
"12872",4,23,65,73,4,1,22,67,150,58,62,64,64,57,64,46,50,40,48,56,55,42,62,47,70,52,45,58,68,81,79,90,57,90,53,82,58,49,51,40,24,58,61,53,48,35,28,34
"12873",3,26,65,65,1,1,11,73,185,62,62,63,62,61,64,57,59,54,58,62,58,58,58,59,63,64,58,59,62,77,80,70,58,69,66,57,85,74,60,66,56,58,65,59,66,33,48,46
"12874",3,27,65,65,3,1,17,69,176,59,62,64,61,56,64,48,54,43,50,65,49,44,59,50,72,66,49,46,71,80,89,70,51,75,63,66,67,71,64,37,43,53,55,54,50,44,22,23
"12875",2,24,64,66,1,1,7,70,165,57,59,61,60,58,62,54,58,51,57,58,48,54,59,29,61,59,67,56,60,83,85,84,62,76,54,60,79,62,49,51,47,55,57,69,54,38,49,48
"12876",3,23,64,71,2,1,9,70,165,59,61,63,62,59,63,54,56,49,54,60,57,42,64,44,69,66,50,62,67,76,77,78,49,75,61,58,64,64,57,45,42,56,54,56,60,51,45,42
"12877",4,20,64,79,10,1,45,69,161,54,60,62,61,55,62,44,48,37,45,56,44,37,58,48,71,52,49,49,68,84,79,79,49,80,50,59,64,55,45,48,27,57,60,50,60,26,26,23
"12878",2,27,64,64,1,1,23,70,174,57,57,60,58,58,61,60,63,60,63,69,45,58,64,36,61,59,32,59,59,76,76,67,50,72,61,65,77,71,55,57,57,54,52,36,60,55,65,62
"12879",4,19,64,76,1,1,10,66,157,56,61,63,62,57,62,43,46,33,43,59,53,40,65,45,69,62,58,62,67,73,74,73,54,68,60,54,56,35,57,45,22,55,58,55,55,16,23,21
"12880",2,24,64,67,1,1,27,70,154,58,60,61,61,62,63,62,64,60,64,65,48,58,67,41,59,54,42,62,63,73,73,77,62,72,58,66,81,59,53,61,60,58,56,39,51,57,62,59
"12881",4,26,64,64,1,1,20,70,154,59,61,62,60,56,62,47,52,42,49,60,58,43,59,50,66,42,25,54,58,84,83,76,53,76,62,59,70,67,55,43,42,57,59,57,64,29,28,25
"12882",4,21,64,76,1,1,17,69,163,63,63,64,62,55,63,42,45,37,42,53,66,61,62,53,65,46,31,51,66,79,77,72,60,71,57,65,55,59,52,34,15,62,57,59,60,26,24,12
"12883",4,22,64,72,3,1,15,66,150,56,59,62,58,53,63,46,53,40,50,65,54,34,56,48,67,58,42,50,64,83,85,74,58,68,51,46,68,49,36,34,29,60,44,39,47,36,38,33
"12884",4,22,64,72,2,1,14,68,154,54,58,61,59,54,62,45,52,38,48,59,51,38,58,48,68,41,58,50,66,81,86,75,52,75,52,75,76,44,40,32,27,47,58,42,47,42,24,27
"12885",4,30,64,64,3,1,17,65,132,57,61,63,62,56,63,42,47,32,44,61,57,30,61,61,63,63,45,58,61,82,82,79,57,86,65,67,61,30,59,36,25,60,59,59,51,26,23,15
"12886",3,27,64,64,1,1,3,69,152,59,61,63,61,58,62,54,56,50,55,61,58,49,59,54,65,58,58,57,63,74,77,68,64,73,57,74,61,48,54,65,54,58,58,53,53,36,47,39
"12887",3,26,64,64,3,1,11,71,170,60,62,63,63,58,63,48,51,41,48,63,58,45,64,55,65,67,64,59,64,72,74,72,56,60,68,58,64,62,64,46,34,58,63,62,56,29,24,35
"12888",4,20,64,75,3,1,17,70,165,62,63,64,60,54,63,43,48,38,46,65,64,45,53,51,72,57,48,56,65,77,76,58,60,66,75,42,44,58,45,36,27,60,55,61,53,24,30,31
"12889",4,19,64,80,3,1,13,70,141,58,62,63,63,57,63,44,47,36,44,59,57,39,64,52,68,60,53,56,67,68,70,75,61,80,63,50,51,38,55,41,19,62,60,56,67,27,30,27
"12890",2,24,64,67,2,1,18,71,183,57,61,62,62,61,63,59,60,56,59,56,35,50,68,47,66,55,41,60,62,79,81,72,61,46,63,62,66,66,59,72,60,61,62,40,65,46,51,50
"12891",4,20,64,78,1,1,27,72,161,57,61,62,62,57,62,47,51,41,48,61,48,39,66,60,71,51,42,62,68,71,73,71,48,63,65,44,52,53,54,41,21,57,58,67,53,33,37,46
"12892",2,26,64,65,3,1,26,71,165,60,61,62,60,60,62,59,63,58,62,65,48,48,59,44,66,47,38,54,65,73,72,58,65,65,72,44,73,64,65,49,60,61,50,37,63,58,61,58
"12893",3,24,64,69,5,1,11,67,152,58,60,63,60,55,63,45,51,40,48,60,52,42,57,52,64,56,59,53,62,87,87,86,57,71,61,77,74,64,49,53,28,58,58,51,56,21,26,31
"12894",4,19,64,81,3,1,19,68,154,57,61,63,61,54,62,42,47,33,44,60,55,33,59,45,69,58,34,48,65,78,77,79,58,83,59,35,55,43,48,33,20,62,58,47,49,24,27,24
"12895",2,29,64,64,2,1,7,70,159,59,61,62,60,59,63,59,62,58,61,61,48,52,62,44,64,60,37,50,65,76,75,77,67,75,63,60,79,65,49,69,52,58,53,54,57,49,62,55
"12896",4,23,64,68,1,1,7,69,163,59,61,63,61,55,63,45,50,39,47,61,59,45,60,51,66,55,44,53,64,82,79,80,56,77,60,64,60,56,53,29,25,57,58,63,53,40,26,27
"12897",4,22,64,72,6,1,11,69,137,58,60,62,61,56,62,43,48,36,45,64,61,48,58,48,66,47,39,58,65,72,71,69,44,71,62,45,75,58,57,31,16,57,65,53,56,28,29,24
"12898",3,28,64,64,3,1,10,68,146,59,62,64,62,54,62,43,49,37,46,54,55,38,57,61,71,59,63,52,66,85,81,84,61,82,71,65,55,43,63,27,17,53,53,57,65,37,31,29
"12899",2,26,64,64,3,1,14,71,161,57,59,61,61,62,62,60,63,56,62,70,49,51,64,47,61,64,67,62,60,66,68,68,64,72,57,44,71,59,56,42,62,57,66,57,57,54,59,58
"12900",3,21,64,76,1,1,8,73,165,58,60,62,60,57,62,50,54,44,51,68,58,43,64,66,68,74,66,55,63,70,69,73,55,62,70,55,68,60,51,51,35,49,56,50,53,34,36,41
"12901",3,26,64,65,3,1,22,71,172,61,62,63,62,60,63,55,56,52,55,63,60,59,63,60,64,63,60,62,63,72,74,66,56,65,63,54,59,56,63,61,51,60,61,60,46,31,54,47
"12902",3,24,64,67,1,1,34,68,157,61,63,64,63,58,63,49,51,45,50,61,64,45,62,47,64,58,46,60,65,74,76,68,60,71,59,71,39,55,58,55,39,65,61,53,63,29,38,41
"12903",4,20,64,76,2,1,27,69,141,57,60,63,60,56,63,48,53,40,51,61,54,37,58,48,64,53,41,54,62,82,88,82,61,81,53,32,68,35,46,68,41,62,53,53,55,29,31,32
"12904",2,22,64,68,3,1,10,69,172,58,61,63,63,61,64,57,59,53,57,59,50,44,63,40,65,48,61,62,63,83,78,84,56,82,63,73,73,60,61,58,48,58,64,51,64,50,52,45
"12905",2,22,64,75,3,1,24,64,146,60,62,63,63,61,63,58,59,55,58,54,58,57,63,46,66,48,45,60,65,70,76,89,58,93,56,74,72,53,60,45,55,63,59,48,50,59,56,44
"12906",4,23,64,70,2,1,7,72,165,57,60,62,60,53,62,45,51,41,48,60,55,41,56,40,66,43,32,47,67,85,85,69,54,70,55,41,67,57,45,43,23,55,55,51,52,49,28,25
"12907",2,28,64,64,1,1,33,70,161,62,62,62,61,61,63,61,64,61,63,64,60,58,61,52,62,60,68,55,59,73,70,61,64,67,73,71,76,64,63,59,64,62,61,58,58,62,60,58
"12908",4,21,64,79,3,1,28,69,154,56,59,63,60,53,62,44,50,37,47,64,61,39,59,39,69,67,63,55,65,87,79,87,45,83,58,44,65,42,52,45,18,48,50,60,56,33,31,34
"12909",4,23,64,67,2,1,6,69,141,57,60,62,60,54,62,43,49,36,47,58,54,38,57,56,58,49,38,55,61,92,89,72,51,83,61,81,73,48,54,29,24,59,61,54,56,28,23,26
"12910",4,21,64,74,3,1,7,69,141,57,60,63,60,53,63,44,51,39,49,58,57,38,53,48,69,57,42,46,63,90,90,81,47,81,52,60,70,44,51,43,23,58,58,51,56,50,25,32
"12911",3,27,64,64,1,1,8,71,163,62,62,63,60,55,62,51,54,49,53,62,63,47,57,36,57,65,30,49,65,82,82,85,68,69,64,60,67,75,56,82,35,62,45,40,65,27,37,45
"12912",4,20,64,74,1,1,11,68,143,57,61,63,61,55,63,41,47,32,44,65,56,36,61,51,69,60,52,57,66,79,77,71,45,73,61,61,59,36,63,35,18,63,52,54,50,23,22,27
"12913",4,27,64,64,1,1,19,71,176,61,61,63,60,53,62,43,47,40,44,59,59,58,59,59,61,56,33,47,62,86,86,76,55,59,55,79,69,74,55,59,17,58,58,63,50,34,12,16
"12914",4,18,64,77,1,1,38,70,163,55,59,62,59,55,63,51,56,44,53,67,52,27,56,43,72,39,33,57,68,83,75,79,43,78,51,33,68,51,38,33,47,63,46,45,43,52,42,38
"12915",3,26,64,64,1,1,26,69,163,63,64,63,63,58,63,49,50,45,48,47,65,51,64,55,64,46,43,57,63,74,75,72,63,73,67,63,62,69,50,50,23,66,63,52,65,37,37,35
"12916",5,24,64,67,1,1,5,74,176,48,49,50,49,52,52,61,63,65,64,50,31,58,56,38,49,35,31,39,59,64,67,54,66,56,39,72,77,78,35,65,66,34,46,46,55,62,67,69
"12917",4,18,64,77,1,1,11,68,137,57,61,64,61,54,63,43,49,35,45,54,53,34,61,55,69,54,44,51,67,92,89,83,54,77,59,59,65,37,52,52,21,53,51,36,62,28,21,23
"12918",2,25,64,66,7,1,15,69,143,60,61,62,62,62,63,61,61,60,61,66,55,59,64,51,64,63,35,63,66,65,65,64,58,56,55,69,65,67,55,61,55,63,63,64,57,58,61,58
"12919",2,29,64,64,4,1,17,69,165,59,61,62,61,60,63,60,62,58,60,56,55,46,65,30,67,45,32,55,69,72,68,72,68,69,51,70,72,68,50,65,52,60,45,50,67,55,57,59
"12920",2,24,64,70,3,1,22,76,159,60,60,59,62,62,60,63,60,63,60,40,52,64,69,44,61,49,42,62,66,68,66,71,55,58,57,57,72,81,59,71,59,60,57,36,59,56,63,59
"12921",2,29,64,64,1,1,2,71,159,60,61,62,61,61,62,62,63,62,62,62,57,60,66,48,62,54,58,62,62,66,70,74,63,71,62,70,67,66,54,61,60,56,60,55,64,62,60,62
"12922",3,26,64,65,1,1,39,73,170,64,63,63,62,58,63,50,51,45,48,60,66,61,66,58,63,67,58,49,64,63,63,66,66,67,66,65,76,70,53,70,32,67,57,53,68,30,29,23
"12923",2,24,64,66,2,1,14,73,179,63,62,62,61,61,63,61,62,61,61,66,58,66,64,53,61,47,55,57,65,64,68,52,60,64,69,71,73,70,65,71,55,62,59,65,64,63,59,51
"12924",3,27,64,64,3,1,10,69,176,61,62,63,61,59,63,55,57,53,55,65,60,50,61,69,62,59,58,58,62,76,71,66,63,69,62,71,62,65,65,66,52,60,58,55,67,50,43,36
"12925",3,21,64,77,9,1,18,68,168,61,62,63,61,57,63,48,51,43,48,61,65,46,59,59,64,58,61,52,64,79,74,69,52,74,61,78,73,59,58,65,34,63,59,63,63,30,32,27
"12926",2,27,64,64,1,1,29,69,157,55,58,60,60,60,62,56,59,53,58,69,43,49,63,41,58,60,50,62,63,69,68,70,58,73,58,73,80,64,43,50,39,56,68,45,57,46,55,54
"12927",2,23,64,72,3,1,21,74,170,60,61,62,62,60,62,57,57,54,56,52,61,46,66,50,62,53,58,63,63,71,74,68,56,60,55,58,67,65,51,59,45,64,60,54,56,53,54,50
"12928",4,23,64,72,1,1,22,72,176,57,61,63,62,56,63,48,52,42,48,60,52,32,64,46,67,64,36,46,66,80,74,76,51,69,63,55,69,63,50,49,31,59,62,40,66,46,30,26
"12929",4,19,64,76,2,1,35,73,179,57,60,63,61,54,62,41,47,34,43,66,50,31,63,56,69,64,44,48,65,78,77,75,58,69,62,66,54,64,52,32,10,53,57,50,50,22,23,23
"12930",3,19,64,82,2,1,24,69,150,58,62,64,63,59,64,51,55,44,53,55,55,47,59,52,68,51,35,60,68,82,80,89,59,86,57,52,78,39,52,34,38,57,60,54,52,59,31,30
"12931",4,19,64,73,3,1,12,68,143,59,62,65,62,53,62,38,43,29,39,58,64,48,60,52,76,63,55,50,75,69,68,92,49,90,49,47,54,32,55,22,12,60,46,57,60,28,13,12
"12932",3,28,64,64,4,1,11,71,170,61,62,63,62,58,63,49,50,44,47,67,58,56,65,55,66,50,47,59,67,66,55,72,66,67,61,70,57,63,60,50,31,65,52,59,65,28,35,26
"12933",2,21,63,75,2,1,2,74,176,60,61,62,60,57,61,58,61,57,61,63,60,48,57,50,57,49,40,49,65,76,78,67,63,59,60,41,54,65,42,48,60,63,58,59,53,55,62,59
"12934",4,22,63,69,3,1,24,65,137,56,60,61,61,56,61,45,49,38,46,56,52,38,62,59,68,60,62,59,63,78,65,72,53,93,63,52,55,39,61,49,23,57,60,46,59,26,32,43
"12935",4,18,63,79,7,1,31,70,146,57,60,62,61,55,62,42,47,34,43,63,56,33,64,53,64,60,49,54,66,72,75,73,60,73,54,49,54,60,52,36,20,54,55,47,48,21,20,22
"12936",4,26,63,64,6,1,15,68,134,58,61,62,60,56,61,51,55,49,54,55,57,47,58,35,62,35,33,52,64,84,78,79,56,70,56,75,54,43,48,61,48,65,55,51,55,34,49,47
"12937",2,30,63,63,4,1,13,73,154,59,60,61,60,60,62,60,60,58,59,65,58,54,65,45,58,42,38,58,63,68,64,60,62,52,54,55,69,67,45,58,55,60,62,34,58,58,59,48
"12938",4,22,63,70,2,1,11,69,157,56,60,62,61,55,62,41,47,34,43,61,50,30,62,40,68,42,64,48,64,78,72,78,58,76,62,75,56,51,58,31,15,56,59,49,58,23,29,21
"12939",4,34,63,63,3,1,25,68,152,57,61,62,64,61,62,51,50,43,46,71,65,32,74,40,67,52,36,70,68,36,45,60,64,70,50,56,33,61,41,38,33,62,66,46,57,41,32,38
"12940",4,27,63,63,3,1,7,70,170,60,60,62,59,54,62,47,52,46,51,59,58,59,53,49,64,50,43,50,60,87,88,86,50,83,59,63,68,69,53,48,31,59,56,58,58,32,41,36
"12941",2,23,63,70,3,1,25,72,163,60,61,61,60,58,61,59,60,58,59,59,56,52,59,48,65,49,50,54,64,69,73,64,59,70,68,59,75,74,56,76,53,58,53,53,58,54,56,54
"12942",3,25,63,64,1,1,9,72,176,63,62,62,60,55,62,45,49,43,46,54,60,66,56,56,65,51,46,45,63,69,76,73,62,53,60,81,76,78,52,35,33,64,58,58,63,28,24,16
"12943",4,23,63,70,1,1,7,71,163,59,61,62,61,56,61,47,49,41,47,55,62,41,63,52,60,56,45,58,62,76,73,75,61,65,62,53,57,55,54,45,24,58,57,49,59,48,26,31
"12944",4,24,63,66,2,1,7,65,137,59,61,63,59,55,62,52,56,50,55,61,52,41,53,48,66,51,45,54,64,89,82,80,60,77,60,40,51,64,56,47,53,61,47,46,50,44,48,45
"12945",3,24,63,66,2,1,11,70,163,60,61,62,62,60,62,55,54,51,52,58,55,49,69,65,62,63,66,60,65,64,63,71,59,77,62,56,60,65,62,62,45,63,59,43,55,57,40,30
"12946",4,18,63,79,1,1,19,68,165,61,63,64,62,52,61,39,46,35,43,59,66,47,53,74,72,53,56,47,69,79,76,91,48,65,69,47,34,30,56,32,22,59,56,62,54,27,27,33
"12947",4,26,63,63,1,1,15,69,154,59,62,63,63,57,62,48,49,44,48,55,60,44,61,49,67,43,37,58,65,71,71,73,59,75,53,70,41,51,51,42,31,64,65,40,54,46,36,33
"12948",2,32,63,63,1,1,15,70,157,60,61,61,61,59,62,55,57,52,56,57,59,44,66,63,59,44,57,56,62,72,67,71,64,71,58,59,73,72,56,57,37,59,58,44,66,39,55,53
"12949",4,20,63,76,3,1,19,71,152,57,60,62,59,53,61,44,50,39,47,51,56,35,54,47,65,45,36,49,64,90,86,79,58,66,56,44,68,44,40,61,18,57,50,45,55,26,38,33
"12950",2,19,63,72,1,1,27,72,165,59,60,60,59,57,62,55,57,54,56,60,48,54,59,35,63,60,31,49,66,73,74,60,60,59,60,69,79,74,47,62,45,61,54,45,59,61,41,37
"12951",4,23,63,68,1,1,14,72,165,59,60,61,59,57,62,51,55,46,52,62,59,43,64,47,64,52,35,56,60,69,74,70,53,67,66,60,71,63,51,38,43,64,49,50,46,40,38,41
"12952",4,16,63,81,1,1,31,72,154,61,61,63,61,54,62,43,47,38,44,63,61,52,63,58,69,57,44,55,66,75,72,71,52,68,69,54,48,62,43,45,24,57,53,58,55,22,21,26
"12953",3,34,63,63,4,1,33,70,163,60,61,60,61,59,59,52,51,48,49,65,58,54,61,60,63,68,72,54,63,46,42,60,67,69,68,48,55,73,67,49,50,64,66,69,50,51,25,33
"12954",2,20,63,77,1,1,22,70,150,50,53,56,55,56,58,59,62,57,61,58,35,39,66,35,59,41,35,59,58,75,76,72,56,76,44,73,74,63,37,52,53,47,43,40,48,57,64,60
"12955",2,24,63,66,0,1,6,72,163,54,57,59,58,58,62,58,59,56,57,66,33,48,65,36,64,44,42,63,72,71,72,52,55,63,51,56,64,71,39,73,44,58,47,53,46,68,48,45
"12956",4,19,63,76,1,1,14,65,137,54,60,61,61,54,61,42,46,33,43,50,42,38,62,45,67,57,64,55,65,82,82,90,59,90,64,53,56,30,40,49,18,53,60,50,58,28,19,20
"12957",4,21,63,69,6,1,29,69,146,59,62,63,62,57,62,47,50,41,47,55,55,50,64,50,66,53,59,60,67,77,77,76,66,76,64,64,49,51,55,31,29,50,56,62,52,30,34,27
"12958",4,21,63,71,2,1,29,69,152,62,63,62,63,57,61,44,46,38,44,45,57,54,61,69,65,66,52,56,67,68,73,79,65,75,72,44,57,51,61,43,24,63,58,65,54,21,25,28
"12959",4,28,63,63,1,1,13,73,183,63,63,62,61,55,61,42,45,38,42,55,64,62,59,44,63,47,31,46,63,69,69,58,65,52,66,65,69,76,61,39,17,62,58,63,62,29,13,15
"12960",3,29,63,63,2,1,10,72,159,62,61,61,60,57,61,53,53,49,51,58,62,54,66,53,61,60,55,59,61,75,68,58,65,68,63,61,60,68,53,60,47,64,45,49,59,41,37,28
"12961",4,26,63,63,3,1,8,70,161,58,60,61,60,56,62,45,50,37,47,64,57,43,62,52,59,50,41,54,62,78,75,59,56,69,70,43,66,52,49,32,28,57,61,58,58,26,27,30
"12962",3,25,63,65,1,1,15,67,148,57,61,60,62,62,61,56,55,49,52,48,55,41,65,50,59,58,62,61,65,64,63,74,57,82,58,59,75,53,65,63,59,61,67,53,58,45,36,35
"12963",4,23,63,71,1,1,16,69,152,59,60,63,60,52,62,44,49,40,46,58,58,49,58,49,64,53,56,48,59,90,92,84,53,78,54,35,56,62,52,48,31,57,54,55,54,32,25,20
"12964",3,34,63,63,2,1,18,67,143,60,63,63,63,58,61,49,51,46,49,66,61,61,66,62,67,68,64,55,64,62,58,59,60,70,66,52,33,36,66,53,44,59,66,62,59,38,38,36
"12965",2,35,63,63,1,1,4,74,176,62,62,63,62,59,61,56,56,56,56,67,59,63,66,63,64,63,61,59,70,60,59,67,52,57,62,57,41,73,61,43,51,65,58,53,46,55,50,54
"12966",4,27,63,63,2,1,7,73,172,63,63,62,62,55,61,42,45,39,42,54,60,67,64,61,65,61,36,48,63,64,71,76,58,69,63,73,57,66,59,27,19,65,61,59,57,28,22,15
"12967",4,21,63,72,2,1,17,69,157,58,60,62,60,56,62,50,54,45,52,57,54,42,59,56,68,56,53,53,65,84,82,75,57,79,63,65,53,56,44,43,49,49,59,49,56,32,38,37
"12968",4,18,63,80,1,1,11,69,150,56,59,62,61,58,62,51,53,46,51,63,50,50,68,50,64,65,50,63,63,76,71,85,56,81,58,60,52,49,45,53,32,51,62,52,55,41,43,42
"12969",3,32,63,63,2,1,26,72,174,58,60,61,59,57,62,52,55,49,52,64,55,38,61,56,59,56,62,57,65,72,73,60,60,66,61,69,75,72,59,65,28,59,51,46,56,57,38,34
"12970",3,26,63,64,2,1,4,72,172,57,59,61,61,59,62,52,54,46,51,65,57,38,63,59,62,52,49,61,65,62,69,73,59,74,59,67,70,67,55,45,35,50,62,57,55,40,38,40
"12971",4,27,63,63,1,1,18,71,176,58,59,61,58,51,61,42,48,37,45,58,57,42,56,38,73,35,36,44,64,77,78,75,61,65,64,72,72,64,38,25,15,47,44,51,63,40,22,18
"12972",4,30,63,63,1,1,24,69,159,60,61,63,59,50,61,37,46,33,43,61,61,54,54,58,68,43,48,34,63,78,85,79,64,78,63,59,64,43,56,47,15,54,45,45,48,18,16,17
"12973",4,22,63,73,2,1,19,69,143,57,61,62,60,54,61,42,49,36,46,55,57,45,58,48,66,38,35,44,65,81,77,71,56,62,63,46,60,35,36,28,24,55,64,46,44,32,28,29
"12974",3,22,63,68,1,1,7,69,161,62,62,63,60,53,62,44,48,41,46,55,60,46,57,65,66,68,69,50,63,87,90,81,52,53,72,73,64,58,69,53,18,56,47,61,58,47,25,18
"12975",4,23,63,67,2,1,11,66,159,57,59,62,59,54,62,45,52,40,49,60,51,49,58,51,64,53,48,53,62,89,89,92,46,90,63,51,72,46,46,45,28,55,53,55,51,28,36,32
"12976",4,26,63,64,1,1,5,70,157,58,60,62,61,54,61,44,48,39,45,57,57,42,59,51,67,55,45,53,65,79,75,78,52,78,55,49,54,58,48,36,23,58,58,53,54,40,28,25
"12977",4,20,63,72,2,1,24,68,170,58,61,63,59,51,62,43,48,39,45,58,62,34,57,48,76,41,38,44,63,82,77,81,70,75,59,83,48,47,39,67,22,49,43,52,67,29,28,25
"12978",2,29,63,63,4,1,15,69,143,59,60,62,61,60,62,59,61,59,60,63,56,55,61,49,61,59,61,59,62,72,71,73,60,66,58,75,68,65,58,61,57,60,58,52,58,56,58,56
"12979",4,23,63,68,1,1,7,71,165,61,61,63,59,52,62,44,51,42,49,64,61,49,56,55,66,56,41,44,65,84,79,79,55,82,66,73,63,60,56,39,20,61,41,43,59,33,34,37
